"Mathematics Sample Paper - IInd Term",,,,2011,,,,"English",,823,,,,"Ashutosh","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3507",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - IInd Term",,,,2011,,,,"English",,823,,,,"Pradeep Sahajwani","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3491",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - IInd Term",,,,2011,,,,"English",,823,,,,"Anupama","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3421",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - IInd Term",,,,2011,,,,"English",,823,,,,"Ashwani Gupta","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3346",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - IInd Term",,,,2011,,,,"English",,823,,,,"Sanjeev","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3195",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper",,,,2011,,,,"English",,823,,,,"M. Vats","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3174",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - IInd Term",,,,2011,,,,"English",,823,,,,"M. Vats","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3144",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper",,,,2011,,,,"English",,823,,,,"Shiv Shankar Khator","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3092",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Pradeep Sahajwani","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3015",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Mathematics Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Amit Kumar Jha","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3008",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Information Technology Sample Paper",,,,2010,,,,"English",,823,,,,"Jitender Singh","Information Technology",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3031",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Information Technology Sample Paper - Ist Term",,,,2010,,,,"English",,823,,,,"Jitender Singh","Information Technology",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3013",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"Information Technology Sample Paper",,,,2010,,,,"English",,823,,,,"Jitender Singh","Information Technology",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=2995",,,,,"Sample Question Paper",,,,,,,,,,"9",,,,,,,,,,,,,,,
"English Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Amrita Khanna","English",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3623",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"French Sample Paper - Ist Term",,,,2011,,,,"Franch",,823,,,,"Hema Gainneos","Franch",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3595",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"Mathematics Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Vandana Bansal","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3625",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"Mathematics Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Sujeet Gaud","Mathematics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3582",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"Chemistry Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Lalan Kumar","Science, Chemistry",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3605",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"Physics Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Lalan Kumar","Science, Physics",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3621",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"Science Sample Paper - Ist Term",,,,2011,,,,"English",,823,,,,"Manish Bhadoria ","Science",,,,,"http://www.cbseguess.com/papers/download_papers.php?paper_id=3645",,,,,"Sample Question Paper",,,,,,,,,,"10",,,,,,,,,,,,,,,
"1-2-3 Picture Book",,,"Platt & Munk",1939,,,,"English",,823,,,,,"Novel",,,,,"http://www.childrensbooksonline.org/1-2-3_Picture_Book/pages/01_1-2-3_Picture_Book.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"ABC Bicycle Book",,,,1900,,,,"English",,823,,,,,"Novel",,,,,"http://www.childrensbooksonline.org/ABC_Bicycle_Book/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"About Bunnies",,,"Algonquin Publishing Company",1924,,,,"English",,823,,,,"Gladys Nelson Muter","Novel",,,,,"http://www.childrensbooksonline.org/About_Bunnies/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Aladdin, or The Wonderful Lamp",,,"J. M. Dent & Co",1895,,,,"English",,823,,,,"Sidney H. Heath","Novel",,,,,"http://www.childrensbooksonline.org/Aladdin_or_The_Wonderful_Lamp/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Around the Week",,,"Algonquin Publishing Company",1931,,,,"English",,823,,,,"Ruby Hart","Novel",,,,,"http://www.childrensbooksonline.org/Around_The_Week/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Around the World in a Berry Wagon",,,,1909,,,,"English",,823,,,,"W. W. Denslow","Novel",,,,,"http://www.childrensbooksonline.org/Around_the_World/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Aunt Louisa's Wee Wee Stories",,,,1900,,,,"English",,823,,,,,"Novel",,,,,"http://www.childrensbooksonline.org/aunt_louisas_wee_wee_stories/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Away We Go",,,"American Book Company",1938,,,,"English",,823,,,,"Buckley, White","Novel",,,,,"http://www.childrensbooksonline.org/Away_We_Go/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Babyland",,,"D. Lothrop Company",1889,,,,"English",,823,,,,"Wide Awake","Novel",,,,,"http://www.childrensbooksonline.org/Babyland/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Baby's ABC Book",,,"Saalfield Pub. Company",,,,,"English",,823,,,,,"Novel",,,,,"http://www.childrensbooksonline.org/Babys_ABC_Cloth_Book/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Bambi",,,"Grosset & Dunlap",,,,,"English",,823,,,,"Felix Salten","Novel",,,,,"http://www.childrensbooksonline.org/Bambi/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"The Bashful Earthquake",,,"Charles Scribner's Sons",,,,,"English",,823,,,,"Oliver Herford","Novel",,,,,"http://www.childrensbooksonline.org/Bashful_Earthquake/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"The Bear Garden",,,"John Murray",,,,,"English",,823,,,,"Elizabeth Gorell","Novel",,,,,"http://www.childrensbooksonline.org/The_Bear_Garden/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"The Bear Who Never Was Cross",,,"P. F. Volland & Co.",,,,,"English",,823,,,,"Charlotte B. Herr","Novel",,,,,"http://www.childrensbooksonline.org/Bear_Who_Never_Was_Cross/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Beautiful Book of Nursery Rhymes",,,,1900,,,,"English",,823,,,,"Frank Adams","Novel",,,,,"http://www.childrensbooksonline.org/Beautiful_Book/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Beauty and the Beast and Other Stories",,,"Henry Altemus Company",,,,,"English",,823,,,,,"Novel",,,,,"http://www.childrensbooksonline.org/Beauty_Beast_and_Other_Stories/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"The Bee Who Would Not Work",,,"P. F. Volland Company",1913,,,,"English",,823,,,,"Charlotte B. Herr","Novel",,,,,"http://www.childrensbooksonline.org/bee_who_would_not_work/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Belle River Friends in Wings and Feathers",,,"Lyons and Carnahan",1928,,,,"English",,823,,,,"Bertha Clark","Novel",,,,,"http://www.childrensbooksonline.org/Belle_River_Wings_and_Feathers/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Beppo the Donkey",,,"Doubleday Doran & Company",1931,,,,"English",,823,,,,"Rhea Wells","Novel",,,,,"http://www.childrensbooksonline.org/Beppo_the_Donkey/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Betty, Bobby and Bubbles",,,"P. F. Volland Company",1921,,,,"English",,823,,,,"Edith Mitchell","Novel",,,,,"http://www.childrensbooksonline.org/betty_bobby_and_bubbles/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Betty June and Her Friends",,,"American Book Company",1929,,,,"English",,823,,,,"Lena B. Ellingwood","Novel",,,,,"http://www.childrensbooksonline.org/Betty_June_and_Her_Friends/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Billy Whiskers - the Autobiograhy of a Goat",,,"Saafield Pubishing Co",1903,,,,"English",,823,,,,"Frances Trego Montgomery","Novel",,,,,"http://www.childrensbooksonline.org/Billy_Whiskers/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Bird Children",,,"P. F. Volland & Company",1912,,,,"English",,823,,,,"Elizabeth Gordo","Novel",,,,,"http://www.childrensbooksonline.org/Bird_Children/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Bitty and the Bears",,,"John Murray",1942,53,,,"English",,823,,,,"Elizabeth Gorell","Novel",,,,,"http://www.childrensbooksonline.org/Bitty_and_the_Bears/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Black Beauty",,,"Henry Altemus Company",1897,128,,,"English",,823,,,,"Anna Sewell","Novel",,,,,"http://www.childrensbooksonline.org/Black_Beauty/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Blue Beard",,,"McLoughlin Bro's",,25,,,"English",,823,,,,,"Novel",,,,,"http://www.childrensbooksonline.org/Blue_Beard/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Bluebeard and Other Stories",,,"A. L. Burt Company",1905,66,,,"English",,823,,,,"J. Watson Davis","Novel",,,,,"http://www.childrensbooksonline.org/Bluebeard_and_Other_Stories/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Blue Nets and Red Sails",,,"Longmans, Green and Company",1936,23,,,"English",,823,,,,"Helen Bradley Preston","Novel",,,,,"http://www.childrensbooksonline.org/Blue_Nets_and_Red_Sails/index.htm",,,,,"Story, Pre primery",,,,,,,,,,"0-3",,,,,,,,,,,,,,,
"Illusion",,,,2011,,,,"English",,823,,,,"Sunil Doiphode","English Literature><Fiction",,,,,"http://www.englishnovels.net/2011/07/novel-illusion-complete-based-on-true.html",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Aghast - Horror Suspense Thriller Complete Novel",,,,,,,,"English",,823,,,,"Sunil Doiphode","English Literature><Fiction",,,,,"http://www.englishnovels.net/2008/07/aghast-horror-suspense-thriller.html",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Zero - English Suspense Thriller Complete Novel",,,,,,,,"English",,823,,,,"Sunil Doiphode","English Literature><Fiction",,,,,"http://www.englishnovels.net/2008/04/zero-english-suspense-thriller-complete.html",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Black Hole - Mystery Suspense Complete Novel",,,,,,,,"English",,823,,,,"Sunil Doiphode","English Literature><Fiction",,,,,"http://www.englishnovels.net/2008/11/black-hole-mystery-suspense-complete.html",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Elove – A Romantic Suspense Complete Novel",,,,,,,,"English",,823,,,,"Sunil Doiphode","English Literature><Fiction",,,,,"http://www.englishnovels.net/2009/07/elove-romantic-suspense-complete-novel.html",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Honey",,,,,,,,"English",,823,,,,"Sunil Doiphode","English Literature><Fiction",,,,,"http://www.englishnovels.net/2010/08/complete-novel-honey-story-of-feminine.html",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
1984,,,,1949,197,,,"English",,823,,,,"George Orwell","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/1984-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"A Christmas Carol",,,,1843,106,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/A-Christmas-Carol.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"A Portrait of the Artist as a Young Man ",,,,1917,317,,,"English",,823,,,,"James Joyce","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/A-Portrait-of-the-Artist-as-a-Young-Man.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"A Tale of Two Cities",,,,1849,536,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/A-Tale-of-Two-Cities-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Aesop’s Fables",,,,,89,,,"English",,823,,,,"Aesop, Circa","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Aesop%27s-Fables.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Agnes Grey",,,,1847,253,,,"English",,823,,,,"Anne Brontë","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Agnes-Grey.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Alice's Adventures in Wonderland ",,,,1865,107,,,"English",,823,,,,"Lewis Caroll","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Alices-Adventures-in-Wonderland.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Andersen’s Fairy Tales",,,,1835,200,,,"English",,823,,,,"Hans Christian Andersen","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Andersens-Fairy-Tales.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Anne of Green Gables",,,,1908,391,,,"English",,823,,,,"Lucy Maud Montgomery","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Anne-of-Green-Gables.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Anna Karenina",,,,1865,712,,,"English",,823,,,,"Leo Tolstoy","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Anna-Karenina-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Around the World in 80 Days",,,,1873,279,,,"English",,823,,,,"Jules Verne","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Around-the-World-in-80-Days.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Beyond Good and Evil",,,,1886,250,,,"English",,823,,,,"Friedrich Nietzsche","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Beyond-Good-and-Evil.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Bleak House ",,,,1852,654,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Bleak-House-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Crime and Punishment",,,,1866,767,,,"English",,823,,,,"Fyodor Dostoevsky","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Crime-and-Punishment-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"David Copperfield",,,,1850,654,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/David-Copperfield-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Down and Out in Paris and London",,,,1933,254,,,"English",,823,,,,"George Orwell","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Down-and-Out-in-Paris-and-London.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Dracula",,,,,542,,,"English",,823,,,,"Bram Stoker","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Dracula-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Dubliners",,,,,257,,,"English",,823,,,,"James Joyce","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Dubliners.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Emma ",,,,,594,,,"English",,823,,,,"Jane Austen","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Emma.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Erewhon",,,,,308,,,"English",,823,,,,"Samuel Butler","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Erewhon.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"For the Term of His Natural Life",,,,,723,,,"English",,823,,,,"Marcus Clarke","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/For-the-Term-of-His-Natural-Life.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Frankenstein",,,,,277,,,"English",,823,,,,"Mary Shelley","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Frankenstein.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Great Expectations",,,,,685,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Great-Expectations.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Grimm's Fairy Tales",,,,,373,,,"English",,823,,,,"Brothers Grimm","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Grimms-Fairy-Tales-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Gulliver's Travels",,,,,383,,,"English",,823,,,,"Jonathan Swift","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Gulliver%27s-Travels.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Heart of Darkness",,,,,131,,,"English",,823,,,,"Joseph Conrad","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Heart-of-Darkness.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Jane Eyre",,,,,691,,,"English",,823,,,,"Charlotte Brontë","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Jane-Eyre.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Kidnapped",,,,,299,,,"English",,823,,,,"Robert Louis Stevenson","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Kidnapped.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Lady Chatterly’s Lover",,,,,447,,,"English",,823,,,,"D. H. Lawrence","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Lady-Chatterly%27s-Lover.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Les Miserables",,,,,1227,,,"English",,823,,,,"Victor Hugo","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Les-Miserables.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Little Women ",,,,,684,,,"English",,823,,,,"Louisa May Alcott","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Little-Women.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Madame Bovary",,,,,457,,,"English",,823,,,,"Gustave Flaubert","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Madame-Bovary.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Middlemarch",,,,,597,,,"English",,823,,,,"George Eliot","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Middlemarch-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Moby Dick",,,,,861,,,"English",,823,,,,"Herman Melville","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Moby-Dick.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Northanger Abbey",,,,,288,,,"English",,823,,,,"Jane Austen","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Northanger-Abbey.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Nostromo: A Tale of the Seaboard ",,,,,627,,,"English",,823,,,,"Joseph Conrad","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Nostromo-A-Tale-of-the-Seaboard.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Notes from the Underground",,,,,167,,,"English",,823,,,,"Fyodor Dostoevsky","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Notes-from-the-Underground.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Of Human Bondage",,,,,505,,,"English",,823,,,,"W. Somerset Maugham","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Of-Human-Bondage-2.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Oliver Twist",,,,,641,,,"English",,823,,,,"Charles Dickens","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Oliver-Twist.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Paradise Lost",,,,,375,,,"English",,823,,,,"John Milton","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Paradise-Lost.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Persuasion",,,,,304,,,"English",,823,,,,"Jane Austen","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Persuasion.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Pollyanna",,,,,243,,,"English",,823,,,,"Eleanor H. Porter","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Pollyanna.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Pride and Prejudice",,,,,479,,,"English",,823,,,,"Jane Austen","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Pride-and-Prejudice.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Robinson Crusoe",,,,,393,,,"English",,823,,,,"Daniel Defoe","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Robinson-Crusoe.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Sense and Sensibility",,,,,459,,,"English",,823,,,,"Jane Austen","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Sense-and-Sensibility.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Sons and Lovers",,,,,641,,,"English",,823,,,,"D. H. Lawrence","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Sons-and-Lovers.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Swanns Way",,,,,1280,,,"English",,823,,,,"Marcel Proust","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Swanns-Way.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Tarzan of the Apes ",,,,,342,,,"English",,823,,,,"Edgar Rice Burroughs","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Tarzan-of-the-Apes.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Tender is the Night",,,,,459,,,"English",,823,,,,"F. Scott Fitzgerald","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/Tender-is-the-Night.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"Tess of the d’Urbervilles ",,,,,584,,,"English",,823,,,,"Thomas Hardy","English Literature><Fiction",,,,," http://www.planetebook.com/ebooks/Tess-of-the-dUrbervilles.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Adventures of Huckleberry Finn",,,,,397,,,"English",,823,,,,"Mark Twain","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Adventures-of-Huckleberry-Finn.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
"The Adventures of Tom Sawyer",,,,,285,,,"English",,823,,,,"Mark Twain","English Literature><Fiction",,,,,"http://www.planetebook.com/ebooks/The-Adventures-of-Tom-Sawyer.pdf",,,,,"English Literature, Novel, Fiction",,,,,,,,,,"9-12",,,,,,,,,,,,,,,
