Title,Edition,ISBN,Publisher Name,Publishing Year,Serial Title,Call Number,Language,publishing place,Classification,Notes,Image,File Attach,Author,Subject,Item Start value,Specific Detail Info,Copies,Price,label,Supplier,Subtitle,Keyword,Book review,Standards,Frequency
PRIYAJAN,1,,R.R Seth ni Co.,,,1,Gujarati,,891.47,,,,ANTANI VINESH,Literature,1,,0,80.00,,,,,,,
PALAV MA SANTAYELI PRIT,1,,Navbharat Sahitya Mandir,,,2,Gujarati,,891.47,,,,ASMANI BALVANT,Literature,2,,0,39.00,,,,,,,
DIVAN - E - AADAM,1,,Navbharat Sahitya Mandir,,,3,Gujarati,,891.47,,,,ABUWALA SHAIKHADAM,Literature,3,,0,130.00,,,,,,,
GUJARAT NA JYOTIRDHARO,1,,Gujarat Pustakalay Mandal,,,4,Gujarati,,891.47,,,,AMIN MOTIBHAI,Literature,4,,0,30.00,,,,,,,
MAHARSHI ARVIND,1,,Prakash Printing Press,,,5,Gujarati,,891.47,,,,ARVIND,Literature,5,,0,2.50,,,,,,,
VYAVHARU MARGDARSHAN,1,,Shree Arvind Society,,,6,Gujarati,,891.47,,,,ARVIND,Literature,6,,0,2.50,,,,,,,
VYAVHARU MARGDARSHAN - 2,1,,Shree Arvind Society,,,7,Gujarati,,891.47,,,,ARVIND,Literature,7,,0,2.50,,,,,,,
VYAVHARU MARGDARSHAN - 3,1,,Shree Arvind Society,,,8,Gujarati,,891.47,,,,ARVIND,Literature,8,,0,2.50,,,,,,,
SHREE MATAJI DIVYA SWARUP,1,,Shree Arvind Society,,,9,Gujarati,,891.47,,,,ARVIND,Literature,9,,0,3.50,,,,,,,
SHREE MATAJI DIVYA SWARUP,1,,Shree Arvind Society,,,10,Gujarati,,891.47,,,,ARVIND,Literature,10,,0,3.50,,,,,,,
PATRAWALI,1,,Shree Arvind Society,,,11,Gujarati,,891.47,,,,ARVIND,Literature,11,,0,1.75,,,,,,,
SANGRAM NI KSHANO,1,,Shree Arvind Society,,,12,Gujarati,,891.47,,,,ARVIND,Literature,12,,0,2.50,,,,,,,
SANGRAM NI KSHANO,1,,Shree Arvind Society,,,13,Gujarati,,891.47,,,,ARVIND,Literature,13,,0,2.50,,,,,,,
AALAP VILAP,1,,Abhinav Sahitya Prakashan,,,14,Gujarati,,891.47,,,,BAPIRAJU ADIVI,Literature,14,,0,45.00,,,,,,,
SHREE BROKER NI SRESHOTH VARTAO,1,,Navbharat Sahitya Mandir,,,15,Gujarati,,891.47,,,,BROKER GULABDAS,Literature,15,,0,60.00,,,,,,,
PADGHA DUBI GAYA,1,,Navbharat Sahitya Mandir,,,16,Gujarati,,891.47,,,,BAKSHI CHANDRAKANT,Literature,16,,0,24.00,,,,,,,
PRIYA NIKI,1,,Navbharat Sahitya Mandir,,,17,Gujarati,,891.47,,,,BAKSHI CHANDRAKANT,Literature,17,,0,85.00,,,,,,,
VINOD NI NAJARE,1,,Gurjar Granth Ratna Karyalay,,,18,Gujarati,,891.47,,,,BHATT VINOD,Literature,18,,0,36.00,,,,,,,
HARSHE HAIYU HARKHAY,1,,Adarsh Prakashan,,,19,Gujarati,,891.47,,,,BHATT KRUSHNAPRASAD,Literature,19,,0,64.00,,,,,,,
MAN MARU SAHARANU RAN,1,,Adarsh Prakashan,,,20,Gujarati,,891.47,,,,BHATT KRUSHNAPRASAD,Literature,20,,0,48.00,,,,,,,
PREM MANDIR NI PUJARAN,1,,Adarsh Prakashan,,,21,Gujarati,,891.47,,,,BHATT KRUSHNAPRASAD,Literature,21,,0,67.00,,,,,,,
NIRJA BHARGAVA,1,,Vora & Co.,,,22,Gujarati,,891.47,,,,BHATT ASHWINI,Literature,22,,0,44.00,,,,,,,
KATHA SHRUSTI,1,,Shabdalok Prakashan,,,23,Gujarati,,891.47,,,,BRAHMBHATT PRASAD,Literature,23,,0,20.00,,,,,,,
SHAP ABHISHAP,1,,Adarsh Prakashan,,,24,Gujarati,,891.47,,,,BRAHMBHATT PRASAD,Literature,24,,0,33.00,,,,,,,
SHABDA SINDHU,1,,Shabdalok Prakashan,,,25,Gujarati,,891.47,,,,BRAHMBHATT PRASAD,Literature,25,,0,28.00,,,,,,,
GUJARAT NI SHAURYA GATHAO,1,,Adarsh Prakashan,,,26,Gujarati,,891.47,,,,BHATT KRUSHNAPRASAD,Literature,26,,0,43.00,,,,,,,
OTHAR - 2,1,,Vora & Co.,,,27,Gujarati,,891.47,,,,BHATT ASHWINI,Literature,27,,0,90.00,,,,,,,
BALJASOOSO NA PARAKRAMO,1,,Pravin Prakashan,,,28,Gujarati,,891.47,,,,BHATT MULSHANKAR,Literature,28,,0,60.00,,,,,,,
RAG VAIRAG,1,,R.R Seth ni Co.,,,29,Gujarati,,891.47,,,,BAROT SARANG,Literature,29,,0,13.00,,,,,,,
MANAV HAIYA,1,,R.R Seth ni Co.,,,30,Gujarati,,891.47,,,,BAROT SARANG,Literature,30,,0,13.00,,,,,,,
SAUNDRYA BHAVNA,1,,Kirti Printers,,,31,Gujarati,,891.47,,,,BASRAI SIRAJ,Literature,31,,0,10.00,,,,,,,
KANTI BHATT NI VARTAO,1,,Navbharat Sahitya Mandir,,,32,Gujarati,,891.47,,,,BHATT KANTI,Literature,32,,0,55.00,,,,,,,
GUJARAT NA JYOTIRDHARO,1,,Adarsh Prakashan,,,33,Gujarati,,891.47,,,,BHAVSAR MANHARPRASAD,Literature,33,,0,1.30,,,,,,,
ITIHAS MADHU,1,,Adarsh Prakashan,,,34,Gujarati,,891.47,,,,BAVISI MUGATLAL,Literature,34,,0,30.00,,,,,,,
CHUTELA NIBANDHO,1,,Gujarat Pustakalay Mandal,,,35,Gujarati,,891.47,,,,CHAVADA HARKISHANSINGH,Literature,35,,0,50.00,,,,,,,
SHIVKUMARJOSHI NI SRESHOTH VARTAO,1,,Adarsh Prakashan,,,36,Gujarati,,891.47,,,,CHAUDHARY RAGHUVIR,Literature,36,,0,31.00,,,,,,,
ANTARVAS,1,,Ranadwar Prakashan,,,37,Gujarati,,891.47,,,,CHAUDHARY RAGHUVIR,Literature,37,,0,180.00,,,,,,,
VYAKTI ANE VIBHUTI,1,,Pravin Prakashan,,,38,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,38,,0,125.00,,,,,,,
KRISHNA ANE MANAVSAMBANDHO,1,,Pravin Prakashan,,,39,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,39,,0,140.00,,,,,,,
KATHA RAMNI VYATHA MANAVNI,1,,Pravin Prakashan,,,40,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,40,,0,110.00,,,,,,,
VERATUN SWAPNA GHUTATUN SATYA,1,,Pravin Prakashan,,,41,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,41,,0,80.00,,,,,,,
NEERAV SAMVAD,1,,Pravin Prakashan,,,42,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,42,,0,75.00,,,,,,,
ANAGAT,1,,Pravin Prakashan,,,43,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,43,,0,38.00,,,,,,,
ISHWARNI ANKHNUN ANSUN,1,,Pravin Prakashan,,,44,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,44,,0,80.00,,,,,,,
GARUDNU UDDAYAN,1,,Gurjar Granth Ratna Karyalay,,,45,Gujarati,,891.47,,,,DAVE HARSHAD,Literature,45,,0,40.00,,,,,,,
GURUDEV NA GITO,1,,Navjivan Prakashan Mandir,,,46,Gujarati,,891.47,,,,DAVE JUGATRAM,Literature,46,,0,2.75,,,,,,,
UTTAR NI YATRA,1,,Punit Prakashan Mandir,,,47,Gujarati,,891.47,,,,DAVE NARHARI,Literature,47,,0,8.00,,,,,,,
SUGANDH,1,,Pravin Pustak Bhandar,,,48,Gujarati,,891.47,,,,DAVE HARINDRA,Literature,48,,0,105.00,,,,,,,
MAIN TO CHUP CHAP CHAH RAHI,1,,Image Publication,,,49,Gujarati,,891.47,,,,DAVE MAHESH,Literature,49,,0,120.00,,,,,,,
KASTURI MRIGA APNE SAHU,1,,Navneet Publication,,,50,Gujarati,,891.47,,,,DESAI DAULATBHAI,Literature,50,,0,35.00,,,,,,,
PATRALALSA,1,,Sanskar Granthawali,,,51,Gujarati,,891.47,,,,DESAI RAMANLAL,Literature,51,,0,12.25,,,,,,,
JAYANT,1,,R.R Seth ni Co.,,,52,Gujarati,,891.47,,,,DESAI RAMANLAL,Literature,52,,0,12.25,,,,,,,
BHARELO AGNI,1,,R.R Seth ni Co.,,,53,Gujarati,,891.47,,,,DESAI RAMANLAL,Literature,53,,0,170.00,,,,,,,
PEDAL PAR PRITHVI PARIKRAMA,1,,Navbharat Sahitya Mandir,,,54,Gujarati,,891.47,,,,DESAI MAHENDRA,Literature,54,,0,36.00,,,,,,,
GADHYA RANG,1,,Gandiv Sahitya Mandir,,,55,Gujarati,,891.47,,,,DESAI VRAJRAI,Literature,55,,0,20.00,,,,,,,
MARI JIVANKATHA,1,,Navjivan Mudranalay,,,56,Gujarati,,891.47,,,,DESAI MAHADEV,Literature,56,,0,70.00,,,,,,,
JAGAT NA ITIHAS NU REKHADARSHAN,1,,Navjivan Prakashan Mandir,,,57,Gujarati,,891.47,,,,DESAI MANILAL,Literature,57,,0,70.00,,,,,,,
Steve Jovs,1,,R.R Seth ni Co.,,,57,Gujarati,,891.47,,,,Walter Isaacson,Literature,57,,0,240.00,,,,,,,
SIDHDHANT SAR,1,,Prakash Printing Press,,,58,Gujarati,,891.47,,,,DWIVEDI MANILAL,Literature,58,,0,8.00,,,,,,,
RASBINDU,1,,R.R Seth ni Co.,,,59,Gujarati,,891.47,,,,DESAI RAMANLAL,Literature,59,,0,9.75,,,,,,,
THE COUNT OF MONTE CRISTO,1,,Gurjar Granth Ratna Karyalay,,,60,Gujarati,,891.47,,,,DUMA ALEXANDER,Literature,60,,0,110.00,,,,,,,
MIN NI AANGLI E SURAJ UGYO,1,,Shabdalok Prakashan,,,61,Gujarati,,891.47,,,,DHANTEJASWI KHALIL,Literature,61,,0,60.00,,,,,,,
LILA PANDADE PANKHAR,1,,Shabdalok Prakashan,,,62,Gujarati,,891.47,,,,DHANTEJASWI KHALIL,Literature,62,,0,60.00,,,,,,,
KORI AANKH MA BHEENA SWAPNA,1,,Shabdalok Prakashan,,,63,Gujarati,,891.47,,,,DHANTEJASWI KHALIL,Literature,63,,0,40.00,,,,,,,
VANPARV,1,,Shabdalok Prakashan,,,64,Gujarati,,891.47,,,,DHANAK SATISH,Literature,64,,0,25.00,,,,,,,
SARTHI,1,,Suryaprakash Printing Press,,,65,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,65,,0,5.30,,,,,,,
UDBODHAN,1,,Charotar Printing Press,,,66,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,66,,0,2.50,,,,,,,
PRASTAVMALA,1,,Suryaprakash Printing Press,,,67,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,67,,0,3.00,,,,,,,
KAVISHWAR DALPATRAM Part-2,1,,Suryaprakash Printing Press,,,68,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,68,,0,5.00,,,,,,,
KAVISHWAR DALPATRAM Part-3,1,,Suryaprakash Printing Press,,,69,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,69,,0,5.00,,,,,,,
SHAHENSHAH AKBARSHAH,1,,Aditya Mudranalay,,,70,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,70,,0,,,,,,,,
SANGH MITRA,1,,Sharda Mudranalay,,,71,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,71,,0,2.00,,,,,,,
OJ ANE AGAR,1,,Suryaprakash Printing Press,,,72,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,72,,0,1.50,,,,,,,
AMARVEL,1,,Prembhakti Mudranalay,,,73,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,73,,0,2.50,,,,,,,
CHITRA DARSHNO,1,,Sharda Mudranalay,,,74,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,74,,0,2.00,,,,,,,
PREMKUNJ,1,,Khadayta Mudrankala Mandir,,,75,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,75,,0,1.25,,,,,,,
GOPIKA,1,,Suryaprakash Printing Press,,,76,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,76,,0,2.00,,,,,,,
SHREE HARSHDEV,1,,Prembhakti Mudranalay,,,77,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,77,,0,2.50,,,,,,,
AJIT ANE AJITA,1,,Prakash Printing Press,,,78,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,78,,0,2.00,,,,,,,
MAHERAMAN NA MOTI,1,,Suryaprakash Printing Press,,,79,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,79,,0,2.00,,,,,,,
SAMBODHAN,1,,Khadayta Mudrankala Mandir,,,80,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,80,,0,2.50,,,,,,,
KURUKSHETRA CHATURTH KAND,1,,Sarswati Printing Works,,,81,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,81,,0,2.00,,,,,,,
KURUKSHETRA DWADAS H KAND,1,,Khadayta Mudrankala Mandir,,,82,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,82,,0,2.00,,,,,,,
KURUKSHETRA PRATHAM KAND,1,,Khadayta Mudrankala Mandir,,,83,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,83,,0,2.00,,,,,,,
KURUKSHETRA TRUTIYA KAND,1,,Sarswati Printing Works,,,84,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,84,,0,2.00,,,,,,,
KURUKSHETRA Samantpanchak Mahaprasthan,1,,Sarswati Printing Works,,,85,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,85,,0,2.00,,,,,,,
KURUKSHETRA KAL ANE KAND,1,,Aditya Mudranalay,,,86,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,86,,0,2.00,,,,,,,
KURUKSHETRA ARPAN ANE PRASTVNA,1,,Sarswati Printing Works,,,87,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,87,,0,2.00,,,,,,,
KURUKSHETRA CHATURTH KAND,1,,Sharda Mudranalay,,,88,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,88,,0,2.00,,,,,,,
INDUKUMAR Ank-2,1,,Sharda Mudranalay,,,89,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,89,,0,2.00,,,,,,,
INDUKUMAR Ank-3,1,,Prembhakti Mudranalay,,,90,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,90,,0,2.50,,,,,,,
VASANTOSTAV,1,,Prembhakti Mudranalay,,,91,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,91,,0,1.50,,,,,,,
MANIMAHOTSAV NA SAHITYABOL,1,,Aditya Mudranalay,,,92,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,92,,0,2.00,,,,,,,
MANIMAHOTSAV NA SAHITYABOL Part-2,1,,The Gujarat Printing Press,,,93,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,93,,0,2.00,,,,,,,
KETLAK KAVYO Part-2,1,,Prembhakti Mudranalay,,,95,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,95,,0,1.25,,,,,,,
GEET MANJARI,1,,Prembhakti Mudranalay,,,96,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,96,,0,1.50,,,,,,,
GEET MANJARI,1,,Prembhakti Mudranalay,,,97,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,97,,0,2.50,,,,,,,
ARDH SHATABDI NA ANUBHAVBOL,1,,Aditya Mudranalay,,,98,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,98,,0,1.50,,,,,,,
PUNYA KANTHA,1,,Navbharat Sahitya Mandir,,,99,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,99,,0,1.50,,,,,,,
GURU DAKSHINA,1,,Aditya Mudranalay,,,100,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,100,,0,2.50,,,,,,,
MUMBAIMA NO MAHOTSAV,1,,Suryaprakash Printing Press,,,101,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,101,,0,1.50,,,,,,,
APNA SHAKSHAR RATNO Part - 1,1,,Gyan Mandir Mudranalay,,,102,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,102,,0,2.00,,,,,,,
DWARKA PRALAY,1,,Mihir Prakashan,,,103,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,103,,0,3.00,,,,,,,
RAJSUTRO NI KAVYATRIPUTI ANE RANGITO,1,,Gyan Mandir Mudranalay,,,104,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,104,,0,1.00,,,,,,,
VISHWA GEETA,1,,Arun Printory,,,105,Gujarati,,891.47,,,,DALPATRAM NANHALAL,Literature,105,,0,2.50,,,,,,,
SHREE RANKRISHNA KATHAMRUT,1,,Kitabghar Printory,,,106,Gujarati,,891.47,,,,GUPTA MAHENDRANMATH,Literature,106,,0,50.00,,,,,,,
UPDESHPRAD VARTAO,1,,Geeta Press,,,107,Gujarati,,891.47,,,,GOYANKA JAYDALAL,Literature,107,,0,50.00,,,,,,,
CHARITRAHIN,1,,Mihir Prakashan,,,108,Gujarati,,891.47,,,,GANDHI bHOGILAL,Literature,108,,0,87.00,,,,,,,
DEVDAS,1,,Mihir Prakashan,,,109,Gujarati,,891.47,,,,GANDHI bHOGILAL,Literature,109,,0,22.00,,,,,,,
PRERNADAYNIO,1,,Navbharat Sahitya Mandir,,,110,Gujarati,,891.47,,,,GANDIV,Literature,110,,0,20.00,,,,,,,
KHAMIRVANTI KATHAO,1,,Pravin Prakashan,,,111,Gujarati,,891.47,,,,GADHVI PINGLISHBHAI,Literature,111,,0,20.00,,,,,,,
JIVANBAGH NI SUVAS,1,,Punit Prakashan Mandir,,,112,Gujarati,,891.47,,,,GAJJAR PRAKASH,Literature,112,,0,10.00,,,,,,,
FERO NA JAJO FOK,1,,Adarsh Prakashan,,,113,Gujarati,,891.47,,,,GAUDANI HARILAL,Literature,113,,0,36.00,,,,,,,
AROGYA NI CHAVI Part - 1,1,,Navjivan Prakashan Mandir,,,114,Gujarati,,891.47,,,,GANDHIJI,Literature,114,,0,2.00,,,,,,,
AROGYA NI CHAVI Part-2,1,,Navjivan Prakashan Mandir,,,115,Gujarati,,891.47,,,,GANDHIJI,Literature,115,,0,2.00,,,,,,,
AROGYA NI CHAVI Part - 3,1,,Navjivan Prakashan Mandir,,,116,Gujarati,,891.47,,,,GANDHIJI,Literature,116,,0,2.00,,,,,,,
MANGAL PRABHAT,1,,Navjivan Prakashan Mandir,,,117,Gujarati,,891.47,,,,GANDHIJI,Literature,117,,0,2.00,,,,,,,
MANGAL PRABHAT,1,,Navjivan Prakashan Mandir,,,118,Gujarati,,891.47,,,,GANDHIJI,Literature,118,,0,2.00,,,,,,,
NITINASH NE MARGE,1,,Navjivan Prakashan Mandir,,,119,Gujarati,,891.47,,,,GANDHIJI,Literature,119,,0,2.00,,,,,,,
RACHNATMAK KARYAKRAM,1,,Navjivan Prakashan Mandir,,,120,Gujarati,,891.47,,,,GANDHIJI,Literature,120,,0,2.00,,,,,,,
SHAYAD AKASH CHUP CHE,1,,Adarsh Prakashan,,,121,Gujarati,,891.47,,,,ISMAILI NASIR,Literature,121,,0,38.50,,,,,,,
TARSHAKTI NI GAMMAT MANIYE,1,,Bhagvati Mudranalay,,,122,Gujarati,,891.47,,,,HORA ANAKSHI,Literature,122,,0,17.00,,,,,,,
KHUDIRAM BOZ,1,,Pravin Prakashan,,,123,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,123,,0,16.00,,,,,,,
GURU DAKSHINA,1,,Pravin Prakashan,,,124,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,124,,0,22.75,,,,,,,
RASHTRIYA BHAVNA NI JAGRUTI,1,,Pravin Prakashan,,,125,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,125,,0,20.00,,,,,,,
AMAR SAHID BHAGATSINH,1,,Pravin Pustak Bhandar,,,126,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,126,,0,18.00,,,,,,,
PRITHVIRAJ CHAUHAN,1,,Pravin Pustak Bhandar,,,127,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,127,,0,24.00,,,,,,,
SUBHASHCHANDRA BOZ,1,,Pravin Pustak Bhandar,,,128,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,128,,0,18.00,,,,,,,
NIRMLA,1,,Pravin Pustak Bhandar,,,129,Gujarati,,891.47,,,,JANI SHANTILAL,Literature,129,,0,27.00,,,,,,,
SHAKUNTAL,1,,Vora & Co.,,,130,Gujarati,,891.47,,,,JANI RAMESH,Literature,130,,0,4.00,,,,,,,
JYOTISH JANI NI SHRESTH VARTAO,1,,Adarsh Prakashan,,,131,Gujarati,,891.47,,,,JANI JYOTISH,Literature,131,,0,23.00,,,,,,,
MEGHANI NI CHHABI,1,,Image Publication,,,132,Gujarati,,891.47,,,,JANI KNUBHAI,Literature,132,,0,50.00,,,,,,,
BILESHWAR,1,,Suraj Prakashan,,,133,Gujarati,,891.47,,,,JOSHI GOVERDHANESH,Literature,133,,0,9.00,,,,,,,
BHAUTIK VIGYAN NA VALMIKIO,1,,Gurjar Granth Ratna Karyalay,,,134,Gujarati,,891.47,,,,JOSHI USHA,Literature,134,,0,54.00,,,,,,,
NAV NAV RUPE,1,,Adarsh Prakashan,,,135,Gujarati,,891.47,,,,JOSHI SHIVKUMAR,Literature,135,,0,31.50,,,,,,,
RANG BHEENA CHAHERA,1,,Adarsh Prakashan,,,136,Gujarati,,891.47,,,,JOSHI SHIVKUMAR,Literature,136,,0,33.00,,,,,,,
PRAKASH NO PADCHHAYO,1,,Navbharat Sahitya Mandir,,,137,Gujarati,,891.47,,,,JOSHI DINKAR,Literature,137,,0,156.00,,,,,,,
TARA CHARNO MA HU PHOOL,1,,Shabdalok Prakashan,,,138,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,138,,0,45.00,,,,,,,
HU PHOOL NATHI FORAM CHU,1,,Shabdalok Prakashan,,,139,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,139,,0,55.00,,,,,,,
ROSHNI RUPNI RANG RUDIYA NA,1,,Shabdalok Prakashan,,,140,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,140,,0,36.00,,,,,,,
JINDGI VERVIKHER,1,,Shabdalok Prakashan,,,141,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,141,,0,45.00,,,,,,,
TU MANZIL HU RAHI,1,,Shabdalok Prakashan,,,142,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,142,,0,45.00,,,,,,,
ULZAN,1,,Shabdalok Prakashan,,,143,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,143,,0,90.00,,,,,,,
RAG MILAN NA CHHEDYA,1,,Shabdalok Prakashan,,,144,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,144,,0,25.00,,,,,,,
HU TARA SANGU TU MARA SANGE,1,,Shabdalok Prakashan,,,145,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,145,,0,50.00,,,,,,,
AKASH EK RANG ANEK,1,,Shabdalok Prakashan,,,146,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,146,,0,35.00,,,,,,,
ANTRE AMIRAS GHUNTYO,1,,Shabdalok Prakashan,,,147,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,147,,0,35.00,,,,,,,
MAHARAJADHIRAJ PRABHAKARVARDHAN,1,,Shabdalok Prakashan,,,148,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,148,,0,10.00,,,,,,,
RAJKUMARI RAJYASHREE,1,,Shabdalok Prakashan,,,149,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,149,,0,17.00,,,,,,,
MAHADEVI ISHITA,1,,Shabdalok Prakashan,,,150,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,150,,0,15.00,,,,,,,
YASHNANDINI,1,,Shabdalok Prakashan,,,151,Gujarati,,891.47,,,,JOSHI GOVERDHANESH,Literature,151,,0,17.00,,,,,,,
RAJPOHIT VISHODHAN,1,,Shabdalok Prakashan,,,152,Gujarati,,891.47,,,,JOSHI KANIYALAL,Literature,152,,0,13.00,,,,,,,
YUGA PRAVARTAK PAYGAMBER,1,,Kitabghar Printory,,,153,Gujarati,,891.47,,,,JITATMANAND SWAMI,Literature,153,,0,40.00,,,,,,,
VERAYELA PHOOL,1,,Adarsh Prakashan,,,154,Gujarati,,891.47,,,,JIBRAN KHALIL,Literature,154,,0,20.00,,,,,,,
AGRADOOT,1,,Adarsh Prakashan,,,155,Gujarati,,891.47,,,,JIBRAN KHALIL,Literature,155,,0,11.00,,,,,,,
PAGAL,1,,Adarsh Prakashan,,,156,Gujarati,,891.47,,,,JIBRAN KHALIL,Literature,156,,0,20.00,,,,,,,
BHITAR,1,,Malhar Offset,,,157,Gujarati,,891.47,,,,JOSHI JAYANT,Literature,157,,0,20.00,,,,,,,
BHITAR,1,,Malhar Offset,,,158,Gujarati,,891.47,,,,JOSHI JAYANT,Literature,158,,0,100.00,,,,,,,
RAKHADTA rAM,1,,Adarsh Prakashan,,,159,Gujarati,,891.47,,,,JIBRAN KHALIL,Literature,159,,0,100.00,,,,,,,
OUTSIDER,1,,Adarsh Prakashan,,,160,Gujarati,,891.47,,,,KAMU AALBER,Literature,160,,0,15.00,,,,,,,
VICHAR DARSHAN,1,,Navjivan Prakashan Mandir,,,161,Gujarati,,891.47,,,,KEDARNATH,Literature,161,,0,1.50,,,,,,,
JIVTA TAHEVARO,1,,Navjivan Prakashan Mandir,,,162,Gujarati,,891.47,,,,KALELKAR KAKASAHEB,Literature,162,,0,5.00,,,,,,,
BHAJNAVALI,1,,Navjivan Prakashan Mandir,,,163,Gujarati,,891.47,,,,KALELKAR KAKASAHEB,Literature,163,,0,5.00,,,,,,,
JIVAN SHIKSHAN,1,,Navjivan Prakashan Mandir,,,164,Gujarati,,891.47,,,,KALELKAR KAKASAHEB,Literature,164,,0,0.75,,,,,,,
JIVAN SHIKSHAN,1,,Navjivan Prakashan Mandir,,,165,Gujarati,,891.47,,,,KALELKAR KAKASAHEB,Literature,165,,0,0.75,,,,,,,
ANKHE ANSU HOTHE SMIT,1,,Navbharat Sahitya Mandir,,,166,Gujarati,,891.47,,,,KAJI  JAYAVATI,Literature,166,,0,100.00,,,,,,,
JIVAN EK KHEL,1,,Kusum Prakashan,,,167,Gujarati,,891.47,,,,KAPADIYA KUNDNIKA,Literature,167,,0,12.00,,,,,,,
PARODH THATA PAHELA,1,,Navbharat Sahitya Mandir,,,168,Gujarati,,891.47,,,,KAPADIYA KUNDNIKA,Literature,168,,0,90.00,,,,,,,
KRONCHVADH,1,,R.R Seth ni Co.,,,169,Gujarati,,891.47,,,,KHANDEKER V S,Literature,169,,0,12.75,,,,,,,
ANTAR NI OLAKH,1,,R.R Seth ni Co.,,,170,Gujarati,,891.47,,,,KHANDEKER V S,Literature,170,,0,19.00,,,,,,,
SULBHA,1,,R.R Seth ni Co.,,,171,Gujarati,,891.47,,,,KHANDEKER V S,Literature,171,,0,43.00,,,,,,,
VARA FERA,1,,R.R Seth ni Co.,,,172,Gujarati,,891.47,,,,KHANDEKER V S,Literature,172,,0,9.50,,,,,,,
DON DHRUV,1,,R.R Seth ni Co.,,,173,Gujarati,,891.47,,,,KHANDEKER V S,Literature,173,,0,17.00,,,,,,,
