"Title","Edition","ISBN","Publisher Name","Publishing Year","Serial Title","Call Number","Language","publishing place","Classification","Notes","Image","File Attach","Author","Subject","Item Start value","Specific Detail Info","Copies","Price","label","Supplier","Subtitle","Keyword","Book review","Standards","Frequency"
"REVENGE OF THE LAWN GNOMES",,,"SCHOLASTIC",,"A1",1,,,,,,,"R.L.STINE",,"E1/7",,0,"$3.99 ",,,,,,,
"HOW I GOT MY SHRUNKEN HEAD",,,"SCHOLASTIC",,"A1",2,,,,,,,"R.L.STINE",,"E2/7",,0,"$3.99 ",,,,,,,
"THE BEAST FROM THE EAST",,,"SCHOLASTIC",,"A1",3,,,,,,,"R.L.STINE",,"E3/7",,0,"$3.99 ",,,,,,,
"PIANO LESSONS CAN BE MURDER",,,"SCHOLASTIC",,"A1",4,,,,,,,"R.L.STINE",,"E4/7",,0,"$3.99 ",,,,,,,
"LEGEND OF THE LOST LEGEND",,,"SCHOLASTIC",,"A1",5,,,,,,,"R.L.STINE",,"E5/7",,0,"$3.99 ",,,,,,,
"BODY SWITCHERS FROM OUTER SPACE",,,"SCHOLASTIC",,"A1",6,,,,,,,"R.L.STINE",,"E6/7",,0,"$3.99 ",,,,,,,
"LETS GET INVISIBLE",,,"SCHOLASTIC",,"A1",7,,,,,,,"R.L.STINE",,"E7/7",,0,"$3.99 ",,,,,,,
"CALLING ALL CREEPS",,,"SCHOLASTIC",,"A1",8,,,,,,,"R.L.STINE",,"E8/7",,0,"$3.99 ",,,,,,,
"THE DEADLY EXPERIMENTS OF DR.EEEK",,,"SCHOLASTIC",,"A1",9,,,,,,,"R.L.STINE",,"E9/7",,0,"$3.99 ",,,,,,,
"THE TWISTED TALE OFTIKI ISLAND",,,"SCHOLASTIC",,"A1",10,,,,,,,"R.L.STINE",,"E10/7",,0,"$3.99 ",,,,,,,
"SCREAM OF THE EVIL GENIE",,,"SCHOLASTIC",,"A1",11,,,,,,,"R.L.STINE",,"E11/7",,0,"$3.99 ",,,,,,,
"UNDER THE MEGICIANS SPELL",,,"SCHOLASTIC",,"A1",12,,,,,,,"R.L.STINE",,"E12/7",,0,"$3.99 ",,,,,,,
"YOUNG SHERLOCK HOLMES SNAKE BITE",,,"MACMILLAN CHILDRENS BOOKS",,"A1",13,,,,,,,"ANDREW LANE ",,"E13/7",,0,"$2.99 ",,,,,,,
"THE BEAST FROM THE EAST",,,"SCHOLASTIC",,"A1",14,,,,,,,"R.L.STINE",,"E14/7",,0,"$3.99 ",,,,,,,
"YOU CANT SCARE ME!",,,"SCHOLASTIC",,"A1",15,,,,,,,"R.L.STINE",,"E15/7",,0,"$3.99 ",,,,,,,
"DONT GO TO SLEEP!",,,"SCHOLASTIC",,"A1",16,,,,,,,"R.L.STINE",,"E16/7",,0,"$3.99 ",,,,,,,
"AND THE PRISONER OF AZKABAN",,,"SCHOLASTIC",,"A1",17,,,,,,,"J.K.ROWLINGS",,"E17/7",,0,"$7.99 ",,,,,,,
"AND THE SORCRES STONE",,,"SCHOLASTIC",,"A1",19,,,,,,,"J.K.ROWLINGS",,"E19/7",,0,"$7.99 ",,,,,,,
"BABY SITTERS LITTLE SISTER",,,"SCHOLASTIC",,"A1",20,,,,,,,"ANN M. MARTIN",,"E20/7",,0,"$3.99 ",,,,,,,
"THE ADVENTURE OF ROBINSON CRUSOE",,,"BARONET BOOKS",,"A1",21,,,,,,,"DANIEL DEFOE",,"E 21/7",,0,"250/-",,,,,,,
"SWEET VALLEY KIDS",,,"A BANTAM BOOK",,"A1",22,,,,,,,"MOIIY MIA STEWART ",,"E22/7",,0,"$3.95 ",,,,,,,
"NANCY DREW",,,"SIMON AND SCHUSTER SPOTLIGHT",,"A1",23,,,,,,,"CAROLYN KEENE",,"E 23/7",,0,,,,,,,,
"HAUNTING AT HOME PLATE",,,"SCHOLASTIC",,"A1",24,,,,,,,"DAVID PATNEAUDE",,"E 24/7",,0,,,,,,,,
"POLAR BEARS PAST BEDTIME",,,"SCHOLASTIC",,"A1",25,,,,,,,"MARY POPE OSBORNE",,"E 25/7",,0,"$3.99 ",,,,,,,
"MARVIN REDPOST",,,"SCHOLASTIC",,"A1",26,,,,,,,"LOISE SACHAR",,"E 26/7",,0,,,,,,,,
"THE TREE HOUSE TIMES",,,"AMEX COMPANY LIMITED",,"A1",27,,,,,,,"PAGE McBIER",,"E 27/7",,0,"$2.50 ",,,,,,,
"THE BABY SITTERS CLUB",,,"SCHOLASTIC",,"A1",28,,,,,,,"ANN M MARTIN",,"E 28/7 ",,0,"$3.50 ",,,,,,,
"THE SAINT THE SURFER AND THE CEO",,,"HAY HOUSE ",,"A1",29,,,,,,,"ROBIN SHARMEE ",,"E 29/7",,0,"$295.00 ",,,,,,,
"WINGS OF FIRE",,,"UNIVERSITIES PRESS",,"A1",30,,,,,,,"A.P.J. ABDUL KALAM",,"E 30/7",,0,250,,,,,,,
"THE CAT ATE MY GYMSUIT",,,"DELL PUBLISHING Co.Inc",,"A1",31,,,,,,,"PAULA DANZIGER",,"E 31/7",,0,"$2.95 ",,,,,,,
"SIDEWAYS STORIES FROM WAYSIDE SCHOOL",,,"AMEX COMPANY LIMITED",,"A1",32,,,,,,,"LOUSE SACHAR",,"E 32/7",,0,"$3.50 ",,,,,,,
"JUNIE B., FIRST GRADER",,,"RANDOM HOUSE",,"A1",33,,,,,,,"DENISE BRUNKUS",,"E 33/7",,0,"$3.99 ",,,,,,,
"THE TIME MACHINE",,,"BARONET BOOKS",,"A1",34,,,,,,,"H.G.WELLS",,"E 34/7",,0,"$7.99 ",,,,,,,
"SANGHAIED TO CHINA",,,"BENDON PUBLISHING INTERNATIONAL",,"A1",35,,,,,,,"HUDSON TAYLOR",,"E 35/7 ",,0,"50/-",,,,,,,
"THE GREAT BRAIN",,,"DELL PUBLISHING Co.Inc",,"A1",36,,,,,,,"JOHN D FITZGERALD",,"E 36/7",,0,"$2.95 ",,,,,,,
"KING OF THE WIND",,,"AMEX COMPANY LIMITED",,"A1",37,,,,,,,"MARGUERITE HENRY",,"E 37/7",,0,"$4.99 ",,,,,,,
"SURVIVING THE APPLEWHITES",,,"SCHOLASTIC",,"A1",38,,,,,,,"STEPHANIE S TOLAN",,"E 38/7",,0,"$3.99 ",,,,,,,
"TERROR IN TINY TOWN",,,"TROLL ASSOCIATES",,"A1",39,,,,,,,"A.G.CASCONE",,"E 39/7",,0,"$3.50 ",,,,,,,
"LOOK WHOS PLAYING FIRST BASE",,,"LITTLE BROWN & COMPANY",,"A1",40,,,,,,,"MATT CRISTOPHER",,"E 40/7",,0,"60/-",,,,,,,
"SECRET OF THE TOWER",,,"TROLL ASSOCIATES",,"A1",41,,,,,,,"DEBRA DOYLE ",,"E 41/7",,0,"$3.95 ",,,,,,,
"MADISON FINN",,,"VIKING PENGUIM",,"A1",42,,,,,,,"LAURA DOWER",,"E 42/7",,0,"$4.99 ",,,,,,,
"DOLPHIN DIARIES",,,"SCHOLASTIC",,"A1",43,,,,,,,"BEN M BAGLIO",,"E 43/7",,0,"$3.99 ",,,,,,,
"A SERIES OF UNFORTUNATE EVENTS",,,"SCHOLASTIC",,"A1",44,,,,,,,"LEMONY SNICKET",,"E 44/7",,0,,,,,,,,
"STEPHANIE",,,"A MINSTREL BOOK",,"A1",45,,,,,,,"KATIE KIMBALL",,"E45/7",,0,"$4 ",,,,,,,
"ROCK A DOODLE",,,,,"A1",46,,,,,,,,,"E 46/7",,0,"10/-",,,,,,,
"A SERIES OF UNFORTUNATE EVENTS",,,"SCHOLASTIC",,"A1",47,,,,,,,"LEMONY SNICKET",,"E47/7",,0,"$80.00 ",,,,,,,
"ONE MISSING FINGER",,,"OCOPUS BOOKS LIMITED",,"A1",48,,,,,,,"DON TREMBATH",,"E 48/7",,0,"$6.95 ",,,,,,,
"OUT OF THE DUST",,,"SCHOLASTIC",,"A1",49,,,,,,,"KAREN HESSE",,"E 49/7",,0,"$4.99 ",,,,,,,
"THE MUSIC OF DOLPHINS",,,"SCHOLASTIC",,"A1",50,,,,,,,"KAREN HESSE",,"E 50/7",,0,"$5.99 ",,,,,,,
"KARENS KITTYCAT CLUB",,,"SCHOLASTIC",,"A1",51,,,,,,,"ANN M MARTIN",,"E 51/7",,0,"$3.99 ",,,,,,,
"ENCYCLOPEDIA BROWN SETS THE PACE",,,"SCHOLASTIC",,"A1",52,,,,,,,"DONALD J SOBOL",,"E 52/7",,0,"$4.50 ",,,,,,,
"KARENS KITTYCAT CLUB",,,"SCHOLASTIC",,"A1",53,,,,,,,"ANN M MARTIN",,"E 53/7",,0,"$4.50 ",,,,,,,
"MIDNIGHT IN THE DOLLHOUSE",,,"SCHOLASTIC",,"A1",54,,,,,,,"MARJORIE FILLEY STOVER",,"E 54/7",,0,"$2.95 ",,,,,,,
"SCOOBY DOO AND THE SUNKEN SHIP",,,"SCHOLASTIC",,"A1",55,,,,,,,"JAMES GELSEY",,"E 55/7",,0,"40/-",,,,,,,
"THE PUPPY PLACE ",,,"SCHOLASTIC",,"A1",56,,,,,,,"ELLENS MILES",,"E 56/7",,0,"$4.99 ",,,,,,,
"DO THE FUNKY PICKLE",,,"SCHOLASTIC",,"A1",57,,,,,,,"JERRY SPINELLI",,"E 57/7",,0,"$4.99 ",,,,,,,
"A LIITLE PRINCESS",,,"SCHOLASTIC",,"A1",58,,,,,,,"FRANCES ",,"E 58/7",,0,"$3.99 ",,,,,,,
"KARENS SECRET",,,"SCHOLASTIC",,"A1",59,,,,,,,"ANN M MARTIN",,"E 59/7",,0,"$2.95 ",,,,,,,
"KARENS KIITTYCAT CLUB",,,"SCHOLASTIC",,"A1",60,,,,,,,"ANN M MARTIN",,"E60/7",,0,"$2.95 ",,,,,,,
"RENT A THIRD GRADER",,,"SCHOLASTIC",,"A1",61,,,,,,,"B.B.HILLER",,"E 61/7",,0,"$3.99 ",,,,,,,
"KARENS GOOD BYE",,,"SCHOLASTIC",,"A1",62,,,,,,,"ANN M MARTIN",,"E 62/7",,0,"$2.75 ",,,,,,,
"POWERPUFF PROFESSOR",,,"SCHOLASTIC",,"A1",63,,,,,,,"AMY KEATING ROGERS",,"E 63/7",,0,"$3.99 ",,,,,,,
"SCOOBY DOO AND THE SPOKY STRIKEOUT",,,"SCHOLASTIC",,"A1",64,,,,,,,"JAMES GELSEY",,"E 64/7",,0,"20/-",,,,,,,
"KARENS KITTENS",,,"SCHOLASTIC",,"A1",65,,,,,,,"ANN M MARTIN",,"E 65/7",,0,"$3.50 ",,,,,,,
"AMAZING DAYS OF ABBY HAYES",,,"SCHOLASTIC",,"A1",66,,,,,,,"ANNE MAZER",,"E 66/7",,0,"30/-",,,,,,,
"THE FINAL NIGHTMARE",,,"SCHOLASTIC",,"A1",67,,,,,,,"RODMAN PHILBRICK",,"E 67/7",,0,"$3.50 ",,,,,,,
"DOLPHIN DIARIES",,,"SCHOLASTIC",,"A1",68,,,,,,,"BEN M. BAGLIO",,"E 68/7",,0,"$3.99 ",,,,,,,
"KARENS SCHOOL PICTURE",,,"SCHOLASTIC",,"A1",69,,,,,,,"ANN M. MARTIN",,"E 69/7",,0,"$2.50 ",,,,,,,
"COUSINS",,,"SCHOLASTIC",,"A1",70,,,,,,,"COLLEN",,"E 70/7",,0,,,,,,,,
"JUNIE B. FIRST GRADER",,,"RANDOM HOUSE",,"A1",71,,,,,,,"DENISE BRUNKUS",,"E 71/7",,0,"$3.99 ",,,,,,,
"TUBYY IN THE TUB",,,"SCHOLASTIC",,"A1",72,,,,,,,"BEN M. BAGLIO",,"E 72/7",,0,"$3.99 ",,,,,,,
"THE CURIOUS LITTLEKITTEN GETS LOST",,,"A GOLDEN BOOK",,"A1",73,,,,,,,"DORIS BUCHANAN SMITH",,"E 73/7",,0,80,,,,,,,
"PADDINGTON AT LARGE",,,,,"A9",74,,,,,,,"MICHAEL BOND",,"E74/7",,0,50,,,,,,,
"WELCOME TO DEAD HOUSE ",,,,,"A1",75,,,,,,,,,"E 75/7",,0,,,,,,,,
"A SERIES OF UNFORTUNATE EVENTS",,,"CHILDDREN S CHOICE BOOK CLUB",,"A1",76,,,,,,,"LEMONY SNICKET",,"E 76/7",,0,,,,,,,,
"WORD SEARCH (PUZZLES )",,,"PYRAMIND",,"A1",77,,,,,,,"MARGARET RASH ",,"E77/7",,0,,,,,,,,
"CARNIVAL AT VANDLELIGHT",,,"RANDOM HOUSE",,"A1",78,,,,,,,"LEMONY SNICKET",,"E 78/7",,0,,,,,,,,
" SUPERFUDGE",,,"SCHOLASTIC",,"A1",79,,,,,,,"JUDY BLUME",,"E 79/7",,0,,,,,,,,
"FLATE STANLEY",,,"SCHOLASTIC",,"A1",80,,,,,,,"JEFF BROWN",,"E 80/7",,0,"20/-",,,,,,,
"SNOWY DAY MYSTERY",,,"SCHOLASTIC",,"A1",81,,,,,,,"CAM JANSEN",,"E 81/7",,0,,,,,,,,
"THE CHAIN LETTER",,,"SCHOLASTIC",,"A1",82,,,,,,,"JULIE SCHUMACHER",,"E82/7",,0,"$3.99 ",,,,,,,
"AMERICAN REVOLUTION ",,,"SCHOLASTIC",,"A1",83,,,,,,,"MARY POPE OSBORE",,"E83/7",,0,,,,,,,,
"king OF THE WIND",,,"SCHOLASTIC",,"A1",84,,,,,,,"R.L.STINE",,"E84/7",,0,"$4.99 ",,,,,,,
"THE WISH",,,"SCHOLASTIC",,"A1",85,,,,,,,"GAIL CARSON LEVINE",,"E85/7",,0,,,,,,,,
"M.K.GANDHI",,,"GBD BOOK",,"A1",86,,,,,,,"MAHADEV DESAI",,"E86/7",,0,,,,,,,,
"DIARY OF A WIMPY VAMPIRE",,,,,"A1",87,,,,,,,"TIM COLLINS",,"E87/7",,0,225,,,,,,,
"YOUR MOTHER WAS A NEANDERTHAL",,,"SCHOLASTIC",,"A1",88,,,,,,,"JON SCIESZKA",,"E88/7",,0,,,,,,,,
"THE BIG SHOW",,,"SCHOLASTIC",,"A1",89,,,,,,,"DON TREMBATH",,"E89/7",,0,"$6.95 ",,,,,,,
"BLUE WILLOW",,,"SCHOLASTIC",,"A1",90,,,,,,,"DORIS GATES",,"E90/7",,0,,,,,,,,
"IN THE DOGHOUSE",,,"SCHOLASTIC",,"A1",91,,,,,,,"LISA",,"E91\7",,0,"BANIM",,,,,,,
"IN THE DINOSAURS PAW",,,"SCHOLASTIC",,"A1",92,,,,,,,"PATRICIA REILLY GIFF",,"E92/7",,0,"$3.50 ",,,,,,,
"LIONS AT LUNCH TIME ",,,"SCHOLASTIC",,"A1",93,,,,,,,"MARY POPE OSBORNE",,"E93/7",,0,"$80.00 ",,,,,,,
"MRS.CALIBAN",,,"LANDOLL S INC.",,"A1",94,,,,,,,"RACHEL INGALLS",,"E94/7",,0,,,,,,,,
"WAKE UP, EMAILY, ITS MOTHERS DAY",,,"A YEARLING BOOK",,"A1",95,,,,,,,"PATRICIA REILLY GIFF",,"E95/7",,0,"$3.99 ",,,,,,,
"DREAMER BALLERINA ",,,,,"A1",96,,,,,,,"SARAH RUBIN",,"E96/7",,0,250,,,,,,,
"THE WELL",,,"SCHOLASTIC",,"A1",97,,,,,,,"MILDRED D. TAYLOR",,"E97/7",,0,,,,,,,,
"GIRL TALK",,,"SCHOLASTIC",,"A1",98,,,,,,,"BL.E.BLAIR",,"E98/7",,0,,,,,,,,
"FULL HOUSE MICHELLE",,,"SCHOLASTIC",,"A1",99,,,,,,,"PAULINE PREISS",,"E99/7",,0,"$3.99 ",,,,,,,
"TALES FROM THE CLASSROOM AT THE END OF THE HALL",,,"SCHOLASTIC",,"A1",100,,,,,,,"DOUGLAS EVANS",,"E100/7",,0,,,,,,,,
"FACE TO FACE",,,"SCHOLASTIC",,"A1",101,,,,,,,"MARION DANE BAUER",,"E101/7",,0,,,,,,,,
"SUPER FUDGE",,,"SCHOLASTIC",,"A1",102,,,,,,,"JUDY BLUME",,"E102/7",,0,,,,,,,,
"CARNIVAL AT CANDLELIGHT",,,"A STEPPING STONE BOOK",,"A1",103,,,,,,,"MARY POPE",,"E103/7",,0,,,,,,,,
"THE MONSTERS RING",,,"POCKET BOOKS",,"A1",104,,,,,,,"BRUCE COVILLE",,"E104/7",,0,,,,,,,,
"A SERIES OF UNFORTUNATE EVENTS",,,"HYPER COLLINS PUBLISHERS",,"A1",105,,,,,,,"LEMONY SNICKET",,"E105/7",,0,"$11.99 ",,,,,,,
"THE BAD BEGINNING",,,,,"A1",106,,,,,,,,,"E106/7",,0,,,,,,,,
"CHARLIE BONE AND THE INVISIBLE BOY",,,"SCHOLASTIC",,"A1",107,,,,,,,"JENNY NIMMO",,"E107/7",,0,"$4.99 ",,,,,,,
"THE DARK HILLS DEVIDE",,,"SCHOLASTIC",,"A1",108,,,,,,,"PATRIC CARMON",,"E108/7",,0,"$9.95 ",,,,,,,
"YEAR BOOK 2013",,,"SCHOLASTIC",,"A1",109,,,,,,,"LUBAINA BANDUKWALA",,"E109/7",,0,275,,,,,,,
"LIONESS RAMPANT",,,"RANDOM HOUSE",,"A1",110,,,,,,,"TAMORA PIERCE",,"E110/7",,0,"$4.99 ",,,,,,,
"KRISS WAR",,,"SCHOLASTIC",,"A1",111,,,,,,,"CAROL MATAS",,"E111/7",,0,,,,,,,,
"THE ADVENTURES OF THE BAILEY SCHOOL KIDS",,,"SCHOLASTIC",,"A1",112,,,,,,,"DEBBIE DADEY",,"E112/7",,0,"$5.95 ",,,,,,,
"THE CLUE OF THE BROKEN LOCKET",,,"GROSSET & DUNLAP",,"A1",113,,,,,,,"CAROLYN KEENE",,"E113/7",,0,,,,,,,,
"MARTIN LUTHER KING JR.AMAN OF PEACE",,,"SCHOLASTIC",,"A1",114,,,,,,,,,"E114/7",,0,30,,,,,,,
"THE MYSTERIOUS MANNEQUIN",,,"GROSSET & DUNLAP",,"A1",115,,,,,,,"CAROLYN KEENE",,"E115/7",,0,,,,,,,,
"THE FIRE WITHIN",,,"SCHOLASTIC",,"A1",116,,,,,,,"CHRIS D LACEY",,"E 116",,0,"$7.95 ",,,,,,,
"KARENS NEW TEACHER ",,,"SCHOLASTIC",,"A1",117,,,,,,,"ANN. M. MARTIN ",,"E117",,0,"$2.75 ",,,,,,,
"DISCOVERING SCIENCE SECRETS",,,"SCHOLASTIC",,"A1",118,,,,,,,"JUNE OTANI",,"E7/118",,0,"RS50",,,,,,,
"A TREASURY OF STORIES FOR EIGHT YEAR OLDS",,,"KIDS CAN PRESS",,"A1",119,,,,,,,"EDWARD AND NANCY BLISHEN",,"E7/119",,0,"$5.95US",,,,,,,
"SOMETHING QUEER AT BIRTHDAY PARTY",,,"DELL PUBLISHING Co.Inc",,"A1",120,,,,,,,"ELIZABETH LEVY",,"E7/120",,0,"$2.99US",,,,,,,
"JUNIE B. JONES IS CAPTAIN FIELD DAY",,,"RANDOM HOUSE",,"A1",121,,,,,,," BARABARA PARK",,"E7/121",,0,"$4.99US",,,,,,,
"JUNIE B. JONES AND A LITTLE MONKEY BUSINESS",,,"RANDOM HOUSE",,"A1",122,,,,,,," BARABARA PARK",,"E7/122",,0,"$3.99US",,,,,,,
"MEWTEW RETURNS",,,"SCHOLASTIC",,"A1",123,,,,,,,"DEWIN",,"E7/123",,0,"$4.50US",,,,,,,
"FAIRIES",,,"PUFFIN BOOKS",,"A1",124,,,,,,,"AVIRL RODWAY",,"E7/124",,0,,,,,,,,
"RANI IN THE MERMAID LAGOONL",,,"RANDOM HOUSE",,"A1",125,,,,,,,"LISA PAPADEMETRIOU",,"E7/125",,0,"$5.99US",,,,,,,
"JUSTINE BABY SITTING NIGHTMARE",,,"RAINBOW BRIDGE",,"A1",126,,,,,,,"JANET QUIN HARKIN",,"E7/126",,0,"$2.95US",,,,,,,
"TOP 10THE WEIRDEST OF THE WEIRD",,,"SCHOLASTIC",,"A1",127,,,,,,,"MARY PACKED",,"E7/127",,0,"$4.99US",,,,,,,
"THE MYSTERY IN NEW YORK",,,"ADVANCE PUBLISHERS",,"A1",128,,,,,,,"GERTRUDE CHANDLER WARNER",,"E7/128",,0,,,,,,,,
"JUNIEB.JONES&A LITTLE MONKEY BUSINESS",,,"SCHOLASTIC",,"A1",129,,,,,,,"BARBARA PARK",,"E7/129",,0,80,,,,,,,
"JUNIEB.JONES&A LITTLE MONKEY BUSINESS",,,"RANDOM HOUSE",,"A1",130,,,,,,,"MARY POPE OSBOREN",,"E7/130",,0,"$3.99 ",,,,,,,
"A GUID FOR YONG PITCHERS",,,,,"A1",131,,,,,,,"DON OSTER&BILL MC MILLAN",,"E7/131",,0,"$11.95 THE LYONS PRESS",,,,,,,
"THE KIDS WORLD ALMANAC OF RECORDS AND FACTS",,,"WORLD INTERNATIONAL PUBLISHING LTD.",,"A1",132,,,,,,,"MARGO MCLOONE-BASTA &ALICE SIEGAL",,"E7/132",,0,,,,,,,,
"SUNSET OF SABERTOOTH",,,"SCHOLASTIC",,"A1",133,,,,,,,"MARY POPE OSBORNE",,"E7/133",,0,,,,,,,,
"POLAR PAST BED TIME",,,"RANDOM HOUSE",,"A1",134,,,,,,,"MARY POPE OSBORNE",,"E7/134",,0,"$3.99US",,,,,,,
"DINOSAURS BEFORE DARK",,,"SCHOLASTIC",,"A1",135,,,,,,,"MARY POPE OSBORNE",,"E7/135",,0,,,,,,,,
"THE KNIGHT AT DAWN",,,"RANDOM HOUSE",,"A1",136,,,,,,,"MARY POPE OSBORNE",,"E7/136",,0,"$3.99US",,,,,,,
"VACATION UNDER THE VOLCANO",,,"RANDOM HOUSE",,"A1",137,,,,,,,"MARY POPE OSBORNE",,"E7/137",,0,"$3.99US",,,,,,,
"TIGERS AT TWILIGHT",,,"RANDOM HOUSE",,"A1",138,,,,,,,"MARY POPE OSBORNE",,"E7/138",,0,"$3.99U.S",,,,,,,
"THE COST OF COOL",,,"SIMON AND SCHUSTER SPOTLIGHT",,"A1",139,,,,,,,"ADAM BEECHEN",,"E7/139",,0,"$3.59 ",,,,,,,
"POKEMON POP QUIZ",,,"SCHOLASTIC",,"A1",140,,,,,,,"CARLIC ENTIN",,"E7/140",,0,"$3.99US",,,,,,,
"THE 100 BOOK RACE",,,"THE TRUMPET CLUB ",,"A1",141,,,,,,,"PATRICIA REILLY GIFF",,"E7/141",,0,,,,,,,,
"THE STRANGE THING THAT HAPPENED TO ALLEN BREWSTER",,,"LITTLE BROWN & COMPANY",,"A1",142,,,,,,,"JOHN REYNOLDS GARDINER",,"E7/142",,0,"$14.95 ",,,,,,,
"JUDY MOODY GETS FAMOUS!",,,"CANDLEWICK PRESS",,"A1",143,,,,,,,"MEGAN MCDONALD",,"E7/143",,0,"$5.99U.S",,,,,,,
"BEVERLIY CLEARY",,,"SCHOLASTIC",,"A1",130,,,,,,,"HENRY HUGGINS ",,"E7/144",,0,80,,,,,,,
"EXPLORING JOURNALS &DIARIES",,,"SCHOLASTIC",,"A1",145,,,,,,,"PETER&CONNIE ROOP,LAURA INGALLSWILDER,ANNE FRANK",,"E7/145",,0,,,,,,,,
"THE ADVENTURES OF MARYKATE&ASHLEY",,,"SCHOLASTIC",,"A1",146,,,,,,,"CAROL THOMPSON",,"E7/146",,0,"$3.99U.S",,,,,,,
"CAPTAIN UNDERPANTS AND THE PERILOUS PLOT OF PROFESSOR POOPYPANTS",,,"SCHOLASTIC",,"A1",147,,,,,,,"DEV PILKEY",,"E7/147",,0,"$4.99US",,,,,,,
"SUPER SPECIALS#2 PEN PALS SUMMER SIZZLE",,,"DELL PUBLISHING Co.Inc",,"A1",148,,,,,,,"SHARON DENNIS WYETH",,"E7/148",,0,,,,,,,,
"KAZAAM",,,,,"A1",149,,,,,,,"PAUL M. GLASER",,"E7/149",,0,"$4.99 ",,,,,,,
"AFTERNOON ON THE AMAZON",,,"SCHOLASTIC",,"A1",150,,,,,,,"MARY POPE OSBORNE",,"E7/150",,0,,,,,,,,
"COUNT YOUR MONEY WITH THE POLK STREET SCHOOL",,,"DELL PUBLISHING Co.Inc",,"A1",151,,,,,,,"PATRICIA REILLY GIFF",,"E7/151",,0,,,,,,,,
"LITTLE GENIE APUFF OF PINK",,,"A YEARLING BOOK",,"A1",152,,,,,,,"MIRANDA JONES",,"E7/152",,0,"$4.99 ",,,,,,,
"JUNIE B.JONES &THE YUCKY BLUCKY FRUIT CAKE",,,"SCHOLASTIC",,"A1",153,,,,,,,"BARBARA PARK",,"E7/153",,0,,,,,,,,
"ROLLER HOCKRY BLUES",,,"JUST FOR KIDS PRESS",,"A1",154,,,,,,,"STEVEN BARWIN&GABRIRL DAVID TICK",,"E7/154",,0,"$8.95 ",,,,,,,
"THE TALES OF BENJAMIN BUNNY",,,"FREDERICK THOMAS INC.",,"A1",155,,,,,,,"BEATRIX POTTER",,"E7/155",,0,,,,,,,,
"ANIMALS HEROES",,,"SCHOLASTIC",,"A1",156,,,,,,,"SHARIF TARABAY",,"E7/156",,0,,,,,,,,
"JUNIE B. JONES HAS A PEEP IN HER POCKET",,,"SCHOLASTIC",,"A1",157,,,,,,,"BARBARA PARK",,"E7/157",,0,,,,,,,,
"JUNIE B .JONES IS CAPTAIN FIELD DAY",,,"RANDOM HOUSE",,"A1",158,,,,,,,"BARBARA PARK",,"E7/158",,0,"$3.99US",,,,,,,
"JUNIE B. JONES SMELLS SOMETHING FISHY",,,,,"A1",159,,,,,,,"BARBARA PARK",,"E7/159",,0,,,,,,,,
"THE NEW ADVENTURES OF MARY KATE&ASHLEY",,,"DORLING KINDERSLEY",,"A1",160,,,,,,,"LISA FIEDLER",,"E7/160",,0,"$4.25US",,,,,,,
"AYEAR DOWN YONDER",,,"A PUFFIN BOOK",,"A1",161,,,,,,,"RICHARD PECK",,"E7/161",,0,"$5.99USA",,,,,,,
"FISH FACE",,,"DELL PUBLISHING Co.Inc",,"A1",162,,,,,,,"PATRICIA REILLY GIFF",,"E7/162",,0,,,,,,,,
"MISTRY TO THE RESEUE ",,,"BIGINNER BOOKS",,"A1",163,,,,,,,"GILLIAN SHIELDS",,"E7/163",,0,"$3.99US",,,,,,,
"WHO STOLE THE WIZARD OF OZ",,,"A PUFFIN BOOK",,"A1",164,,,,,,,"DEREK JAMES",,"E7/164",,0,"$4.99U.S",,,,,,,
"THE MYSTERY OF THE PURPLE POOL",,,"SCHOLASTIC",,"A1",165,,,,,,,"GERTRUDE CHANDLER WARNER",,"E7/165",,0,,,,,,,,
"THE GOOD,THE BAD,&THE GOOFY",,,"A PUFFIN BOOK",,"A1",166,,,,,,,"JON SCIESZKA",,"E7/166",,0,"$3.99US",,,,,,,
"JUNIE B .JONES IS (ALMOST) A FLOWER GIRLS",,,"RANDOM HOUSE",,"A1",167,,,,,,,"BARBARA PARK",,"E7/167",,0,"$3.99U.S",,,,,,,
"THE DISAPPERING STAIRCASE MYSTERY",,,"ADVANCE PUBLISHERS",,"A1",168,,,,,,,"GERTRUDE CHANDLER WARNER",,"E7/168",,0,,,,,,,,
"BEVERLIY CLEARY",,,"AMEX COMPANY LIMITED",,"A1",169,,,,,,,"RALPH S.MOUSE",,"E7/169",,0,"$4.50US",,,,,,,
"SPONGEBOB AIRPANTS:THE LAST EPISODE",,,"SCHOLASTIC",,"A1",170,,,,,,,"MERRIWEATHER WILLIAMS",,"E7/170",,0,"$3.99US",,,,,,,
"THE COMPUTER NUT",,,"A PUFFIN BOOK",,"A1",171,,,,,,,"BETSY BYARS",,"E7/171",,0,"$5.99US",,,,,,,
"HAMTER IN THE MORNING ",,,"SCHOLASTIC",,"A1",172,,,,,,,"MARY POPE OSBORNE ",,"E7/172",,0,"$3.59 ",,,,,,,
"MUMMIESW IN THE MORNING",,,"SCHOLASTIC",,"A1",173,,,,,,,"MARY POPE OSBORNE",,"E7/173",,0,"$3.59 ",,,,,,,
