_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
976081,163730,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2270"",""name"":""Sports"",""short_name"":""Sports"",""stId"":""2270""}",374496,Subject,"{""sub_institute_id"":""1"",""display_name"":""Team Sports"",""subId"":""4060"",""standard_id"":""2270""}"
976082,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374497,Subject,"{""sub_institute_id"":""1"",""display_name"":""Agriculture"",""subId"":""4026"",""standard_id"":""2271""}"
976083,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374498,Subject,"{""sub_institute_id"":""1"",""display_name"":""Commerce"",""subId"":""4032"",""standard_id"":""2271""}"
976084,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374499,Subject,"{""sub_institute_id"":""1"",""display_name"":""Electrical"",""subId"":""4037"",""standard_id"":""2271""}"
976085,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374500,Subject,"{""sub_institute_id"":""1"",""display_name"":""Engineering technology"",""subId"":""4038"",""standard_id"":""2271""}"
976086,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374501,Subject,"{""sub_institute_id"":""1"",""display_name"":""Hospitality"",""subId"":""4041"",""standard_id"":""2271""}"
976087,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374502,Subject,"{""sub_institute_id"":""1"",""display_name"":""Information technology"",""subId"":""4044"",""standard_id"":""2271""}"
976088,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374503,Subject,"{""sub_institute_id"":""1"",""display_name"":""Medical"",""subId"":""4049"",""standard_id"":""2271""}"
976089,163731,Standard,"{""sub_institute_id"":""1"",""standard_id"":""2271"",""name"":""Vocational Skill"",""short_name"":""Vocational Skill"",""stId"":""2271""}",374504,Subject,"{""sub_institute_id"":""1"",""display_name"":""Textile"",""subId"":""4061"",""standard_id"":""2271""}"
976090,163716,Standard,"{""sub_institute_id"":""1"",""standard_id"":""34"",""name"":""1"",""stId"":""34"",""short_name"":""C-1""}",374457,Subject,"{""sub_institute_id"":""1"",""display_name"":""English "",""subId"":""3978"",""standard_id"":""39""}"
976091,163717,Standard,"{""sub_institute_id"":""1"",""standard_id"":""35"",""name"":""2"",""stId"":""35"",""short_name"":""C-2""}",374457,Subject,"{""sub_institute_id"":""1"",""display_name"":""English "",""subId"":""3978"",""standard_id"":""39""}"
976092,163718,Standard,"{""sub_institute_id"":""1"",""standard_id"":""36"",""name"":""3"",""stId"":""36"",""short_name"":""C-3""}",374457,Subject,"{""sub_institute_id"":""1"",""display_name"":""English "",""subId"":""3978"",""standard_id"":""39""}"
976093,163719,Standard,"{""sub_institute_id"":""1"",""standard_id"":""37"",""name"":""4"",""stId"":""37"",""short_name"":""C-4""}",374457,Subject,"{""sub_institute_id"":""1"",""display_name"":""English "",""subId"":""3978"",""standard_id"":""39""}"
976094,163720,Standard,"{""sub_institute_id"":""1"",""standard_id"":""38"",""name"":""5"",""stId"":""38"",""short_name"":""C-5""}",374457,Subject,"{""sub_institute_id"":""1"",""display_name"":""English "",""subId"":""3978"",""standard_id"":""39""}"
