_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
980002,156095,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5689"",""chapter_name"":""2. Collection of Data""}",375245,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""590"",""chapter_id"":""5689"",""subject_id"":""4472"",""standard_id"":""44""}"
980003,156097,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5691"",""chapter_name"":""3. Organization of Data""}",375246,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""591"",""chapter_id"":""5691"",""subject_id"":""4472"",""standard_id"":""44""}"
980004,156093,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5687"",""chapter_name"":""4. Presentation of Data""}",375247,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""592"",""chapter_id"":""5687"",""subject_id"":""4472"",""standard_id"":""44""}"
980005,156089,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5683"",""chapter_name"":""5. Measures of Central Tendency""}",375248,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""593"",""chapter_id"":""5683"",""subject_id"":""4472"",""standard_id"":""44""}"
980006,156092,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5686"",""chapter_name"":""6. Measures of Dispersion""}",375249,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""594"",""chapter_id"":""5686"",""subject_id"":""4472"",""standard_id"":""44""}"
980007,156090,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5684"",""chapter_name"":""7. Correlation""}",375250,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""595"",""chapter_id"":""5684"",""subject_id"":""4472"",""standard_id"":""44""}"
980008,156088,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5682"",""chapter_name"":""8. Index Numbers""}",375251,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""596"",""chapter_id"":""5682"",""subject_id"":""4472"",""standard_id"":""44""}"
980009,156091,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5685"",""chapter_name"":""9. Introduction-Microeconomics _ Economy""}",375252,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""597"",""chapter_id"":""5685"",""subject_id"":""4472"",""standard_id"":""44""}"
980010,156103,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5697"",""chapter_name"":""10. Consumers Equilibrium""}",375253,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""598"",""chapter_id"":""5697"",""subject_id"":""4472"",""standard_id"":""44""}"
980011,156107,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5701"",""chapter_name"":""11. Demand""}",375254,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""599"",""chapter_id"":""5701"",""subject_id"":""4472"",""standard_id"":""44""}"
980012,156104,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5698"",""chapter_name"":""12. Elasticity of Demand""}",375255,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""600"",""chapter_id"":""5698"",""subject_id"":""4472"",""standard_id"":""44""}"
980013,156106,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5700"",""chapter_name"":""13. Production Function""}",375256,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""601"",""chapter_id"":""5700"",""subject_id"":""4472"",""standard_id"":""44""}"
980014,156100,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5694"",""chapter_name"":""14. Concept of Cost""}",375257,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""602"",""chapter_id"":""5694"",""subject_id"":""4472"",""standard_id"":""44""}"
980015,156098,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5692"",""chapter_name"":""15. Concept of Revenue""}",375258,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""603"",""chapter_id"":""5692"",""subject_id"":""4472"",""standard_id"":""44""}"
980016,156101,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5695"",""chapter_name"":""16. Producer_s Equilibrium""}",375259,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""604"",""chapter_id"":""5695"",""subject_id"":""4472"",""standard_id"":""44""}"
980017,156099,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5693"",""chapter_name"":""17. Supply and Elasticity of Supply""}",375260,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""605"",""chapter_id"":""5693"",""subject_id"":""4472"",""standard_id"":""44""}"
980018,156102,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5696"",""chapter_name"":""18. Forms of Market""}",375261,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""606"",""chapter_id"":""5696"",""subject_id"":""4472"",""standard_id"":""44""}"
980019,156096,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5690"",""chapter_name"":""19. Perfect Competition""}",375262,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""607"",""chapter_id"":""5690"",""subject_id"":""4472"",""standard_id"":""44""}"
980020,156094,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4472"",""chId"":""5688"",""chapter_name"":""20. Simple Applciations of Demand and Supply""}",375263,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""608"",""chapter_id"":""5688"",""subject_id"":""4472"",""standard_id"":""44""}"
980021,156160,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5755"",""chapter_name"":""1.1 The Portrait of a Lady""}",375264,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""609"",""chapter_id"":""5755"",""subject_id"":""3978"",""standard_id"":""44""}"
980022,156159,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5754"",""chapter_name"":""1.2 A Photograph""}",375265,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""610"",""chapter_id"":""5754"",""subject_id"":""3978"",""standard_id"":""44""}"
980023,156158,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5753"",""chapter_name"":""2. We_re Not Afraid to Die... if We Can All Be Together""}",375266,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""611"",""chapter_id"":""5753"",""subject_id"":""3978"",""standard_id"":""44""}"
980024,156157,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5752"",""chapter_name"":""3.1 Discovering Tut_ the Saga Continues""}",375267,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""612"",""chapter_id"":""5752"",""subject_id"":""3978"",""standard_id"":""44""}"
980025,156156,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5751"",""chapter_name"":""3.2 The Laburnum Top""}",375268,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""613"",""chapter_id"":""5751"",""subject_id"":""3978"",""standard_id"":""44""}"
980026,156155,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5750"",""chapter_name"":""4.1 Landscape of the Soul""}",375269,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""614"",""chapter_id"":""5750"",""subject_id"":""3978"",""standard_id"":""44""}"
980027,156154,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5749"",""chapter_name"":""4.2 The Voice of the Rain""}",375270,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""615"",""chapter_id"":""5749"",""subject_id"":""3978"",""standard_id"":""44""}"
980028,156153,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5748"",""chapter_name"":""5. The Ailing Planet_ the Green Movement_s Role""}",375271,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""616"",""chapter_id"":""5748"",""subject_id"":""3978"",""standard_id"":""44""}"
980029,156149,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5744"",""chapter_name"":""6.1 The Browning Version""}",375272,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""617"",""chapter_id"":""5744"",""subject_id"":""3978"",""standard_id"":""44""}"
980030,156148,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5743"",""chapter_name"":""6.2 Childhood""}",375273,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""618"",""chapter_id"":""5743"",""subject_id"":""3978"",""standard_id"":""44""}"
980031,156152,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5747"",""chapter_name"":""7. The Adventure""}",375274,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""619"",""chapter_id"":""5747"",""subject_id"":""3978"",""standard_id"":""44""}"
980032,156151,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5746"",""chapter_name"":""8.1 Silk Road""}",375275,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""620"",""chapter_id"":""5746"",""subject_id"":""3978"",""standard_id"":""44""}"
980033,156150,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""3978"",""chId"":""5745"",""chapter_name"":""8.2 Father to Son""}",375276,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""621"",""chapter_id"":""5745"",""subject_id"":""3978"",""standard_id"":""44""}"
980034,156166,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4435"",""chId"":""5761"",""chapter_name"":""1.The Summer of the Beautiful White Horse""}",375277,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""622"",""chapter_id"":""5761"",""subject_id"":""4435"",""standard_id"":""44""}"
980035,156164,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4435"",""chId"":""5759"",""chapter_name"":""2. The Address""}",375278,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""623"",""chapter_id"":""5759"",""subject_id"":""4435"",""standard_id"":""44""}"
980036,156165,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4435"",""chId"":""5760"",""chapter_name"":""3. Ranga_s Marriage""}",375279,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""624"",""chapter_id"":""5760"",""subject_id"":""4435"",""standard_id"":""44""}"
980037,156163,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4435"",""chId"":""5758"",""chapter_name"":""4. Albert Einstein at School""}",375280,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""625"",""chapter_id"":""5758"",""subject_id"":""4435"",""standard_id"":""44""}"
980038,156162,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4435"",""chId"":""5757"",""chapter_name"":""5. Mother_s Day""}",375281,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""626"",""chapter_id"":""5757"",""subject_id"":""4435"",""standard_id"":""44""}"
980039,156167,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4435"",""chId"":""5762"",""chapter_name"":""6. Birth""}",375282,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""627"",""chapter_id"":""5762"",""subject_id"":""4435"",""standard_id"":""44""}"
980040,156200,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5795"",""chapter_name"":""1. Geography as a Discipline""}",375283,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""628"",""chapter_id"":""5795"",""subject_id"":""4481"",""standard_id"":""44""}"
980041,156199,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""44"",""subject_id"":""4481"",""chId"":""5794"",""chapter_name"":""2. The Origin and Evolution of Earth""}",375284,Lesson,"{""sub_institute_id"":""1"",""lessonId"":""629"",""chapter_id"":""5794"",""subject_id"":""4481"",""standard_id"":""44""}"
