_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
302,733,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5755""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
307,735,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5756""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
312,737,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5757""}",156808,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8105"",""chapter_name"":""Diversity in the Living World""}"
320,739,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5758""}",156808,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8105"",""chapter_name"":""Diversity in the Living World""}"
325,741,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5759""}",156808,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8105"",""chapter_name"":""Diversity in the Living World""}"
330,743,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5760""}",156808,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8105"",""chapter_name"":""Diversity in the Living World""}"
335,745,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5768""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
340,747,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5769""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
345,749,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5770""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
352,751,Assessment,"{""sub_institute_id"":""195"",""subject_id"":""3972"",""standard_id"":""2229"",""paper_name"":""PAL Test"",""grade_id"":""562"",""assId"":""5772""}",98400,Chapter,"{""sub_institute_id"":""195"",""standard_id"":""2229"",""subject_id"":""3972"",""chId"":""348"",""chapter_name"":""India : Our Country""}"
362,753,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5773""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979567,374603,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""4470"",""paper_name"":""Civics Sem-1"",""grade_id"":""11"",""assId"":""1305""}",156056,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""4470"",""chId"":""5630"",""chapter_name"":""Ch_1 WHAT,WHERE.HOW _WHEN""}"
979568,374613,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4064"",""paper_name"":""hiills"",""grade_id"":""12"",""assId"":""1597""}",155350,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4064"",""chId"":""949"",""chapter_name"":""WHAT IS DEMOCRACY AND WHY DEMOCRACY""}"
979569,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",154946,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""chId"":""199"",""chapter_name"":""CHAPTER-1 (Crop Production and Management)""}"
979570,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",155025,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""chId"":""597"",""chapter_name"":""Critical thinking""}"
979571,374619,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""11"",""assId"":""2940""}",154946,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""chId"":""199"",""chapter_name"":""CHAPTER-1 (Crop Production and Management)""}"
979572,374643,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""12"",""assId"":""3146""}",155298,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""chId"":""891"",""chapter_name"":""CHAPTER 1 (MATTER IN OUR SURROUNDINGS)""}"
979573,374660,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4470"",""paper_name"":""a"",""grade_id"":""12"",""assId"":""4193""}",155948,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4470"",""chId"":""5484"",""chapter_name"":""Ch-3 Nazism and the Rise of Hitler""}"
979574,374662,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""4469"",""paper_name"":""sanskar"",""grade_id"":""11"",""assId"":""4383""}",156038,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""4469"",""chId"":""5612"",""chapter_name"":""Ch7_Urban administration""}"
979575,374667,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""paper_name"":""SS"",""grade_id"":""12"",""assId"":""4482""}",155298,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""chId"":""891"",""chapter_name"":""CHAPTER 1 (MATTER IN OUR SURROUNDINGS)""}"
979576,374669,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""paper_name"":""Testing"",""grade_id"":""12"",""assId"":""4595""}",155298,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""chId"":""891"",""chapter_name"":""CHAPTER 1 (MATTER IN OUR SURROUNDINGS)""}"
979577,374672,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""paper_name"":""SA-1"",""grade_id"":""12"",""assId"":""4982""}",155298,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""3975"",""chId"":""891"",""chapter_name"":""CHAPTER 1 (MATTER IN OUR SURROUNDINGS)""}"
979578,374674,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4472"",""paper_name"":""eco-1"",""grade_id"":""12"",""assId"":""5063""}",155936,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4472"",""chId"":""5472"",""chapter_name"":""Ch-4 Food Security""}"
979579,374676,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5494""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979580,374677,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5495""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979581,374678,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5496""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979582,374679,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5499""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979583,374680,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5500""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
979584,374681,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3975"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""5501""}",154593,Chapter,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""chId"":""8104"",""chapter_name"":""The Wonderful World of Science""}"
